ve,vf,vr,df,dr,d_safe_f,d_safe_r,delta_df,u_total
0.38,0.3799999990322971,0.04735277905171396,5.044788981595591,13.992265619541698,0.516,0.2831469453361998,4.528788981595591,0.004834650866104668
0.38,0.3799999990806822,0.04733148393680788,5.0447889814988205,14.025530341636527,0.516,0.28313203875576554,4.5287889814988205,0.004798603004782025
0.38,0.3799999991266481,0.04731125357764711,5.044788981406889,14.058797193242846,0.516,0.28311787750435297,4.528788981406889,0.004762823882147694
0.38,0.3799999991703157,0.047292034736444374,5.044788981319553,14.092066067885082,0.516,0.2831044243155111,4.528788981319553,0.004727311497038368
0.38,0.3799999992117999,0.04727377683730177,5.044788981236585,14.125336864411437,0.516,0.28309164378611124,4.528788981236585,0.004692063860847136
0.38,0.3799999992512099,0.04725643183311631,5.044788981157765,14.158609486727707,0.516,0.2830795022831814,4.528788981157765,0.004657078999736832
0.38,0.3799999992886494,0.04723995407914011,5.0447889810828865,14.191883843544396,0.516,0.28306796785539806,4.5287889810828865,0.00462235495483076
0.38,0.37999999932421696,0.047224300212862724,5.044788981011751,14.225159848136482,0.516,0.2830570101490039,4.528788981011751,0.0045878897816710226
0.38,0.3799999993580061,0.047209429039899206,5.0447889809441735,14.258437418115195,0.516,0.28304660032792944,4.5287889809441735,0.004553681550406551
0.38,0.3799999993901058,0.04719530142558387,5.044788980879974,14.291716475211205,0.516,0.2830367109979087,4.528788980879974,0.00451972834758076
0.38,0.37999999942060053,0.0471818801919843,5.044788980818985,14.324996945068646,0.516,0.28302731613438903,4.528788980818985,0.004486028267683577
0.38,0.3799999994495705,0.0471691300200647,5.044788980761044,14.358278757049447,0.516,0.2830183910140453,4.528788980761044,0.00445257942564558
0.38,0.379999999477092,0.04715701735674109,5.044788980706001,14.391561844047441,0.516,0.28300991214971877,4.528788980706001,0.004419379948730548
0.38,0.37999999950323743,0.04714551032658366,5.044788980653711,14.424846142311766,0.516,0.28300185722860854,4.528788980653711,0.004386427977641319
0.38,0.37999999952807556,0.04713457864793409,5.044788980604035,14.458131591279107,0.516,0.2829942050535539,4.528788980604035,0.004353721669330653
0.38,0.3799999995516718,0.04712419355321701,5.044788980556842,14.491418133414314,0.516,0.2829869354872519,4.528788980556842,0.004321259188286149
0.38,0.3799999995740882,0.04711432771323578,5.04478898051201,14.524705714058992,0.516,0.28298002939926503,4.52878898051201,0.00428903872075609
0.38,0.3799999995953838,0.04710495516525361,5.044788980469419,14.55799428128767,0.516,0.2829734686156775,4.528788980469419,0.00425705846055733
0.38,0.3799999996156146,0.047096051244670555,5.044788980428957,14.591283785771145,0.516,0.2829672358712694,4.528788980428957,0.004225316614829094
0.38,0.3799999996348339,0.04708759252011665,5.044788980390519,14.624574180646677,0.516,0.28296131476408165,4.528788980390519,0.0041938114101815705
0.38,0.37999999965309217,0.047079556731790435,5.044788980354002,14.657865421394666,0.516,0.2829556897122533,4.528788980354002,0.004162541078549397
0.38,0.37999999967043757,0.047071922732880536,5.0447889803193116,14.691157465721487,0.516,0.2829503459130164,4.5287889803193115,0.004131503870806751
0.38,0.37999999968691567,0.04706467043391613,5.044788980286356,14.724450273448198,0.516,0.2829452693037413,4.528788980286356,0.0041006980489556085
0.38,0.37999999970256987,0.04705778074989994,5.044788980255047,14.757743806404807,0.516,0.28294044652492994,4.528788980255047,0.00407012188806722
0.38,0.37999999971744136,0.047051235550084565,5.044788980225304,14.791038028329817,0.516,0.2829358648850592,4.528788980225304,0.004039773675995
0.38,0.3799999997315693,0.047045017610259955,5.0447889801970485,14.824332904774808,0.516,0.28293151232718194,4.5287889801970485,0.004009651713312425
0.38,0.3799999997449908,0.04703911056742658,5.044788980170205,14.857628403013782,0.516,0.2829273773971986,4.528788980170205,0.003979754313370313
0.38,0.3799999997577413,0.04703349887673487,5.044788980144705,14.89092449195704,0.516,0.28292344921371443,4.5287889801447045,0.003950079801962984
0.38,0.3799999997698542,0.04702816777057775,5.044788980120479,14.924221142069367,0.516,0.2829197174394044,4.528788980120479,0.003920626517440023
0.38,0.3799999997813615,0.04702310321972848,5.044788980097464,14.957518325292309,0.516,0.28291617225380994,4.528788980097464,0.0038913928123797677
0.38,0.37999999979229343,0.04701829189642168,5.0447889800756,14.990816014970337,0.516,0.28291280432749516,4.5287889800756,0.003862377046082692
0.38,0.37999999980267873,0.047013721139280214,5.044788980054829,15.024114185780695,0.516,0.28290960479749616,4.528788980054829,0.003833577595726747
0.38,0.3799999998125448,0.04700937891999582,5.044788980035097,15.057412813666767,0.516,0.28290656524399704,4.528788980035097,0.0038049928485119427
0.38,0.37999999982191757,0.04700525381167565,5.044788980016351,15.090711875774767,0.516,0.2829036776681729,4.528788980016351,0.0037766212039728343
0.38,0.37999999983082167,0.047001334958771485,5.044788979998543,15.1240113503936,0.516,0.28290093447114006,4.528788979998543,0.003748461073238454
0.38,0.37999999983928057,0.04699761204851253,5.044788979981625,15.157311216897723,0.516,0.2828983284339588,4.528788979981625,0.003720510879558747
0.38,0.3799999998473165,0.04699407528376652,5.044788979965554,15.190611455692872,0.516,0.28289585269863654,4.528788979965554,0.00369276905775719
0.38,0.3799999998549507,0.046990715357257816,5.044788979950285,15.223912048164495,0.516,0.28289350075008046,4.528788979950285,0.0036652340544744057
0.38,0.3799999998622032,0.046987523427074546,5.04478897993578,15.25721297662877,0.516,0.2828912663989522,4.52878897993578,0.0036379043295155216
0.38,0.379999999869093,0.046984491093400436,5.044788979922,15.290514224286062,0.516,0.2828891437653803,4.528788979922,0.0036107783490777782
0.38,0.3799999998756384,0.046981610376410035,5.044788979908909,15.32381577517672,0.516,0.282887127263487,4.528788979908909,0.003583854595942779
0.38,0.37999999988185645,0.04697887369526915,5.044788979896473,15.35711761413908,0.516,0.2828852115866884,4.528788979896473,0.0035571315624898245
0.38,0.3799999998877636,0.04697627384818531,5.044788979884658,15.390419726769553,0.516,0.2828833916937297,4.528788979884658,0.0035306077523311647
0.38,0.37999999989337546,0.046973803993455666,5.044788979873434,15.423722099384735,0.516,0.282881662795419,4.528788979873434,0.0035042816802284232
0.38,0.3799999998987067,0.0469714576314625,5.044788979862772,15.457024718985389,0.516,0.28288002034202375,4.528788979862772,0.0034781518719941796
0.38,0.37999999990377137,0.046969228587568995,5.044788979852642,15.490327573222244,0.516,0.2828784600112983,4.528788979852642,0.0034522168661514853
0.38,0.3799999999085828,0.046967110995870164,5.04478897984302,15.523630650363486,0.516,0.2828769776971091,4.52878897984302,0.0034264752070993884
0.38,0.37999999991315364,0.04696509928375628,5.044788979833878,15.5569339392639,0.516,0.2828755694986294,4.528788979833878,0.0034009254566975534
0.38,0.37999999991749595,0.046963188157248086,5.044788979825193,15.590237429335524,0.516,0.28287423171007364,4.528788979825193,0.003375566182644214
0.38,0.37999999992162115,0.0469613725870653,5.044788979816943,15.623541110519799,0.516,0.2828729608109457,4.528788979816943,0.0033503959632611596
0.38,0.37999999992554007,0.046959647795391656,5.044788979809105,15.656844973261093,0.516,0.2828717534567742,4.5287889798091046,0.003325413390776383
0.38,0.3799999999292631,0.04695800924330169,5.044788979801659,15.690149008481553,0.516,0.2828706064703112,4.528788979801659,0.0033006170662131422
0.38,0.3799999999327999,0.04695645261881623,5.0447889797945855,15.723453207557222,0.516,0.28286951683317135,4.5287889797945855,0.003276005601109368
0.38,0.3799999999361599,0.04695497382555504,5.044788979787866,15.756757562295341,0.516,0.28286848167788853,4.5287889797878655,0.003251577617292189
0.38,0.3799999999393519,0.046953568971956905,5.044788979781481,15.790062064912785,0.516,0.28286749828036983,4.528788979781481,0.003227331746904624
0.38,0.3799999999423843,0.04695223436103868,5.044788979775417,15.82336670801559,0.516,0.2828665640527271,4.528788979775417,0.003203266632314611
0.38,0.3799999999452651,0.046950966480666365,5.044788979769655,15.856671484579486,0.516,0.28286567653646644,4.528788979769655,0.0031793809274537677
0.38,0.3799999999480019,0.046949761994312667,5.044788979764181,15.88997638793142,0.516,0.28286483339601887,4.528788979764181,0.0031556732932168526
0.38,0.3799999999506018,0.046948617732276654,5.044788979758982,15.923281411731988,0.516,0.28286403241259367,4.528788979758982,0.0031321424005952094
0.38,0.3799999999530717,0.04694753068334244,5.044788979754042,15.956586549958761,0.516,0.28286327147833973,4.528788979754042,0.003108786933506869
0.38,0.3799999999554181,0.046946497986854935,5.044788979749349,15.989891796890427,0.516,0.28286254859079846,4.528788979749349,0.003085605584146857
0.38,0.3799999999576472,0.046945516925191805,5.044788979744891,16.023197147091743,0.516,0.2828618618476343,4.528788979744891,0.003062597054373763
0.38,0.37999999995976486,0.04694458491661183,5.044788979740655,16.056502595399223,0.516,0.2828612094416283,4.528788979740655,0.0030397600558689543
0.38,0.37999999996177664,0.04694369950846086,5.044788979736632,16.08980813690756,0.516,0.2828605896559226,4.528788979736632,0.0030170933098149157
0.38,0.37999999996368783,0.04694285837071744,5.044788979732809,16.123113766956713,0.516,0.2828600008595022,4.528788979732809,0.002994595546943837
0.38,0.37999999996550343,0.046942059289861185,5.044788979729178,16.15641948111964,0.516,0.2828594415029028,4.528788979729178,0.0029722655075007814
0.38,0.3799999999672283,0.04694130016304775,5.044788979725729,16.189725275190657,0.516,0.28285891011413344,4.528788979725729,0.0029501019424510414
0.38,0.37999999996886685,0.04694057899257498,5.044788979722451,16.223031145174353,0.516,0.2828584052948025,4.528788979722451,0.0029281036079167127
0.38,0.3799999999704235,0.046939893880625846,5.044788979719338,16.256337087275096,0.516,0.2828579257164381,4.528788979719338,0.0029062692749147892
0.38,0.3799999999719023,0.04693924302427417,5.0447889797163805,16.289643097887033,0.516,0.2828574701169919,4.5287889797163805,0.0028845977179667286
0.38,0.3799999999733072,0.04693862471074008,5.04478897971357,16.322949173584608,0.516,0.28285703729751804,4.52878897971357,0.002863087724974523
0.38,0.37999999997464184,0.0469380373128827,5.044788979710901,16.356255311113532,0.516,0.2828566261190179,4.528788979710901,0.0028417380914792668
0.38,0.3799999999759098,0.046937479284918183,5.044788979708366,16.389561507382243,0.516,0.2828562354994427,4.528788979708366,0.002820547621958871
0.38,0.3799999999771143,0.04693694915835189,5.044788979705957,16.42286775945375,0.516,0.2828558644108463,4.528788979705957,0.002799515131132808
0.38,0.3799999999782586,0.04693644553811392,5.044788979703668,16.456174064537915,0.516,0.28285551187667973,4.528788979703668,0.0027786394386107374
0.38,0.3799999999793457,0.046935967098887844,5.044788979701494,16.489480419984105,0.516,0.28285517696922147,4.528788979701494,0.0027579193767884006
0.38,0.3799999999803784,0.046935512581623075,5.044788979699429,16.522786823274217,0.516,0.2828548588071361,4.528788979699429,0.0027373537854040375
0.38,0.3799999999813595,0.04693508079022154,5.044788979697467,16.556093272016053,0.516,0.28285455655315506,4.528788979697467,0.0027169415128566387
0.38,0.37999999998229156,0.046934670588390084,5.0447889796956025,16.58939976393703,0.516,0.2828542694118731,4.5287889796956025,0.0026966814174552473
0.38,0.37999999998317696,0.0469342808966502,5.044788979693831,16.622706296878192,0.516,0.28285399662765515,4.528788979693831,0.002676572363383202
0.38,0.3799999999840181,0.04693391068949731,5.044788979692149,16.656012868788526,0.516,0.28285373748264814,4.528788979692149,0.0026566132233317905
0.38,0.3799999999848172,0.04693355899270207,5.044788979690551,16.689319477719575,0.516,0.28285349129489146,4.528788979690551,0.002636802882233229
0.38,0.3799999999855763,0.04693322488074658,5.0447889796890335,16.722626121820305,0.516,0.2828532574165226,4.5287889796890335,0.0026171402282496215
0.38,0.3799999999862975,0.04693290747438887,5.044788979687591,16.755932799332232,0.516,0.2828530352320722,4.528788979687591,0.002597624162850282
0.38,0.37999999998698264,0.04693260593834905,5.044788979686221,16.789239508584792,0.516,0.2828528241568443,4.528788979686221,0.002578253590738777
0.38,0.3799999999876335,0.046932319479111216,5.044788979684919,16.822546247990957,0.516,0.28285262363537783,4.528788979684919,0.002559027429676266
0.38,0.37999999998825185,0.04693204734283528,5.044788979683682,16.855853016043046,0.516,0.2828524331399847,4.528788979683682,0.0025399446018425933
0.38,0.37999999998883927,0.046931788813373135,5.044788979682507,16.88915981130876,0.516,0.28285225216936116,4.528788979682507,0.002521004037506482
0.38,0.3799999999893973,0.0469315432103841,5.044788979681391,16.922466632427426,0.516,0.2828520802472689,4.528788979681391,0.002502204677244634
0.38,0.37999999998992745,0.046931309887544514,5.04478897968033,16.955773478106387,0.516,0.28285191692128114,4.52878897968033,0.0024835454683986534
0.38,0.3799999999904311,0.04693108823084691,5.044788979679323,16.989080347117632,0.516,0.2828517617615928,4.528788979679323,0.0024650253660352317
0.38,0.37999999999090955,0.046930877656984185,5.0447889796783665,17.02238723829455,0.516,0.2828516143598889,4.5287889796783665,0.0024466433331982117
0.38,0.3799999999913641,0.046930677611814596,5.044788979677458,17.05569415052885,0.516,0.28285147432827024,4.528788979677458,0.002428398340542734
0.38,0.3799999999917959,0.04693048756890349,5.044788979676595,17.08900108276767,0.516,0.2828513412982324,4.5287889796765946,0.002410289366381673
0.38,0.37999999999220613,0.046930307028137934,5.044788979675774,17.12230803401078,0.516,0.28285121491969656,4.528788979675774,0.0023923153978840923
0.38,0.3799999999925958,0.04693013551441066,5.044788979674994,17.155615003307965,0.516,0.28285109486008747,4.528788979674994,0.00237447542738262
0.38,0.379999999992966,0.046929972576369744,5.044788979674253,17.188921989756523,0.516,0.28285098080345883,4.528788979674253,0.0023567684559106187
0.38,0.37999999999331774,0.04692981778523088,5.04478897967355,17.222228992498884,0.516,0.2828508724496616,4.52878897967355,0.002339193490801292
0.38,0.37999999999365186,0.046929670733648954,5.044788979672882,17.255536010720363,0.516,0.28285076951355426,4.528788979672882,0.002321749550189096
0.38,0.3799999999939693,0.04692953103464613,5.044788979672247,17.288843043647,0.516,0.28285067172425227,4.528788979672247,0.002304435655067216
0.38,0.3799999999942708,0.046929398320593445,5.044788979671644,17.322150090543534,0.516,0.2828505788244154,4.528788979671644,0.0022872508370092516
0.38,0.37999999999455725,0.04692927224224339,5.044788979671071,17.355457150711477,0.516,0.28285049056957035,4.528788979671071,0.0022701941337446557
0.38,0.37999999999482936,0.05209074839211848,5.0447889796705265,17.388764223487254,0.516,0.28646352387448293,4.5287889796705265,0.0022532645901539514
0.38,0.3799999999950879,0.056994150734499816,5.04478897967001,17.421555148648043,0.516,0.2898959055141499,4.52878897967001,0.002236461258254138
0.38,0.37999999999533346,0.06165238295976208,5.0447889796695184,17.453855733574592,0.516,0.29315666807183344,4.528788979669518,0.0022197831981971127
0.38,0.3799999999955668,0.06607770357376123,5.044788979669052,17.485690495278615,0.516,0.2962543925016329,4.528788979669052,0.002203229473946102
0.38,0.37999999999578843,0.07028175815706043,5.044788979668609,17.517082724921238,0.516,0.2991972307099423,4.528788979668609,0.0021867991596258686
0.38,0.379999999995999,0.07427561001119468,5.044788979668188,17.548054549105533,0.516,0.30199292700783625,4.528788979668188,0.0021704913362156574
0.38,0.37999999999619904,0.0780697692726222,5.044788979667788,17.578626988104414,0.516,0.3046488384908355,4.528788979667788,0.002154305088459892
0.38,0.3799999999963891,0.08167422057097835,5.044788979667408,17.60882001117715,0.516,0.30717195439968487,4.528788979667408,0.0021382395120675426
0.38,0.37999999999656964,0.08509844930441669,5.044788979667047,17.638652589120053,0.516,0.30956891451309165,4.528788979667047,0.002122293705367615
0.38,0.37999999999674117,0.08835146660118312,5.044788979666704,17.668142744189613,0.516,0.31184602662082817,4.528788979666704,0.0021064667775118713
0.38,0.3799999999969041,0.09144183303311122,5.044788979666378,17.697307597529495,0.516,0.3140092831231779,4.528788979666378,0.002090757840224083
0.38,0.3799999999970589,0.09437768114344292,5.044788979666068,17.726163414226182,0.516,0.31606437680041005,4.528788979666068,0.0020751660158598857
0.38,0.37999999999720596,0.09716673684825802,5.044788979665774,17.754725646111837,0.516,0.3180167157937806,4.528788979665774,0.002059690429352537
0.38,0.3799999999973457,0.09981633976783238,5.044788979665494,17.783008972427012,0.516,0.3198714378374827,4.528788979665494,0.002044330216081065
0.38,0.3799999999974784,0.10233346254142803,5.0447889796652285,17.81102733845023,0.516,0.3216334237789996,4.5287889796652285,0.002029084513995799
0.38,0.3799999999976045,0.10472472917634389,5.044788979664976,17.838793992196088,0.516,0.32330731042344074,4.528788979664976,0.002013952470361454
0.38,0.37999999999772427,0.10699643247951394,5.0447889796647365,17.866321519278454,0.516,0.32489750273565976,4.5287889796647365,0.0019989332378730594
0.38,0.37999999999783807,0.1091545506175255,5.044788979664509,17.8936218760305,0.516,0.32640818543226785,4.528788979664509,0.0019840259754814373
0.38,0.37999999999794615,0.1112047628486365,5.044788979664293,17.92070642096875,0.516,0.3278433339940455,4.528788979664293,0.0019692298484411735
0.38,0.37999999999804884,0.11315246446819192,5.044788979664088,17.947585944683887,0.516,0.32920672512773436,4.528788979664088,0.001954544028225089
0.38,0.3799999999981464,0.11500278100676958,5.044788979663893,17.974270698237067,0.516,0.3305019467047387,4.528788979663893,0.0019399676925001632
0.38,0.3799999999982391,0.11676058171841837,5.044788979663707,18.00077042013639,0.516,0.3317324072028929,4.528788979663707,0.0019255000250261128
0.38,0.3799999999983271,0.11843049239448471,5.044788979663531,18.027094361964547,0.516,0.3329013446761393,4.528788979663531,0.0019111402156834485
0.38,0.3799999999984108,0.12001690753674774,5.044788979663364,18.0532513127251,0.516,0.3340118352757234,4.528788979663364,0.0018968874612905631
0.38,0.3799999999984902,0.1215240019218976,5.044788979663205,18.079249621971424,0.516,0.3350668013453283,4.528788979663205,0.0018827409619174616
0.38,0.3799999999985657,0.12295574158778999,5.044788979663054,18.105097221779236,0.516,0.336069019111453,4.528788979663054,0.001868699927217418
0.38,0.3799999999986374,0.12431589427038775,5.044788979662911,18.130801647620455,0.516,0.3370211259892714,4.528788979662911,0.0018547635691348527
0.38,0.37999999999870554,0.1256080393188556,5.044788979662775,18.156370058193417,0.516,0.33792562752319893,4.528788979662775,0.001840931109109324
0.38,0.37999999999877027,0.1268355771149001,5.044788979662646,18.18180925426153,0.516,0.33878490398043004,4.528788979662646,0.00182720177076335
0.38,0.3799999999988318,0.12800173802114234,5.044788979662523,18.20712569655004,0.516,0.33960121661479964,4.528788979662523,0.001813574786206665
0.38,0.37999999999889017,0.1291095908820725,5.044788979662406,18.232325522747924,0.516,0.34037671361745075,4.528788979662406,0.0018000493923962858
0.38,0.3799999999989457,0.13016205109995613,5.044788979662295,18.25741456365972,0.516,0.3411134357699693,4.528788979662295,0.00178662483282088
0.38,0.3799999999989984,0.13116188830694558,5.044788979662189,18.282398358549724,0.516,0.3418133218148619,4.528788979662189,0.0017733003540107075
0.38,0.3799999999990485,0.13211173365358556,5.044788979662089,18.30728216971903,0.516,0.3424782135575099,4.528788979662089,0.001760075211569671
0.38,0.37999999999909606,0.13301408673289353,5.044788979661994,18.33207099635367,0.516,0.34310986071302546,4.528788979661994,0.0017469486632354148
0.38,0.37999999999914125,0.1338713221582361,5.044788979661903,18.356769587680382,0.516,0.3437099255107653,4.528788979661903,0.0017339199748425684
0.38,0.3799999999991842,0.13468569581231155,5.044788979661817,18.38138245546456,0.516,0.34427998706861807,4.528788979661817,0.001720988416827248
0.38,0.379999999999225,0.13545935078368324,5.044788979661735,18.40591388588333,0.516,0.34482154554857825,4.528788979661735,0.0017081532650570742
0.38,0.37999999999926376,0.13619432300648635,5.044788979661658,18.43036795080496,0.516,0.34533602610454045,4.528788979661658,0.0016954138016205735
0.38,0.37999999999930056,0.13689254661814929,5.044788979661584,18.45474851850431,0.516,0.3458247826327045,4.528788979661584,0.0016827693115456207
0.38,0.37999999999933554,0.13755585904922907,5.044788979661514,18.479059263842494,0.516,0.34628910133446034,4.528788979661514,0.0016702190876097442
0.38,0.37999999999936873,0.13818600585875487,5.044788979661448,18.50330367793757,0.516,0.3467302041011284,4.5287889796614476,0.001657762427818039
0.38,0.3799999999994003,0.13878464532780438,5.0447889796613845,18.527485077351695,0.516,0.3471492517294631,4.5287889796613845,0.001645398633066282
0.38,0.3799999999994303,0.13935335282340142,5.044788979661324,18.551606612818915,0.516,0.347547346976381,4.528788979661324,0.0016331270126085846
0.38,0.37999999999945877,0.13989362494421861,5.044788979661267,18.575671277536575,0.516,0.347925537460953,4.528788979661267,0.0016209468784959544
0.38,0.37999999999948586,0.14040688345899494,5.044788979661213,18.599681915042154,0.516,0.34828481842129644,4.528788979661213,0.0016088575479027614
0.38,0.37999999999951156,0.14089447904803246,5.044788979661162,18.623641226696254,0.516,0.34862613533362274,4.528788979661162,0.0015968583454165639
0.38,0.379999999999536,0.1413576948576181,5.044788979661113,18.64755177879145,0.516,0.34895038640033266,4.528788979661113,0.0015849485983848513
0.38,0.3799999999995592,0.14179774987672444,5.0447889796610665,18.671416009305688,0.516,0.3492584249137071,4.5287889796610665,0.0015731276391082055
0.38,0.37999999999958123,0.14221580214487547,5.044788979661022,18.695236234318013,0.516,0.3495510615014128,4.528788979661022,0.001561394807191693
0.38,0.37999999999960216,0.14261295179961897,5.04478897966098,18.719014654103525,0.516,0.34982906625973326,4.52878897966098,0.0015497494441445506
0.38,0.37999999999962203,0.14299024397162527,5.04478897966094,18.74275335892356,0.516,0.3500931707801377,4.52878897966094,0.0015381908986195096
0.38,0.3799999999996409,0.14334867153503125,5.044788979660902,18.7664543345264,0.516,0.35034407007452184,4.528788979660902,0.0015267185233745438
0.38,0.37999999999965883,0.14368917772026696,5.044788979660867,18.790119467372897,0.516,0.35058242440418685,4.528788979660867,0.0015153316767392414
0.38,0.3799999999996759,0.14401265859624088,5.044788979660833,18.81375054960087,0.516,0.35080886101736863,4.528788979660833,0.0015040297196294995
0.38,0.3799999999996921,0.1443199654284161,5.044788979660801,18.837349283741244,0.516,0.35102397579989125,4.528788979660801,0.0014928120198944613
0.38,0.37999999999970746,0.14461190691898257,5.04478897966077,18.8609172871984,0.516,0.3512283348432878,4.52878897966077,0.0014816779494179518
0.38,0.3799999999997221,0.1448892513350207,5.044788979660741,18.884456096506504,0.516,0.3514224759345145,4.528788979660741,0.0014706268847182935
0.38,0.379999999999736,0.14515272853025693,5.044788979660713,18.907967171373002,0.516,0.3516069099711798,4.528788979660713,0.0014596582076717548
0.38,0.3799999999997492,0.14540303186573134,5.044788979660686,18.931451898519978,0.516,0.3517821223060119,4.528788979660686,0.0014487713026738957
0.38,0.37999999999976175,0.14564082003443202,5.0447889796606615,18.954911595333403,0.516,0.3519485740241024,4.5287889796606615,0.0014379655608061338
0.38,0.3799999999997737,0.14586671879469768,5.0447889796606376,18.97834751332996,0.516,0.35210670315628834,4.5287889796606375,0.0014272403776708822
0.38,0.379999999999785,0.14608132261695006,5.044788979660615,19.00176084145049,0.516,0.352256925831865,4.528788979660615,0.0014165951520028535
0.38,0.3799999999997958,0.1462851962480898,5.044788979660594,19.025152709188795,0.516,0.35239963737366287,4.528788979660594,0.001406029287039691
0.38,0.379999999999806,0.14647887619767258,5.044788979660574,19.048524189563985,0.516,0.3525352133383708,4.528788979660574,0.0013955421924825176
0.38,0.3799999999998157,0.14666287214977622,5.044788979660554,19.07187630194422,0.516,0.35266401050484336,4.528788979660554,0.0013851332797553495
0.38,0.3799999999998249,0.14683766830427467,5.044788979660535,19.09521001472924,0.516,0.3527863678129923,4.528788979660535,0.0013748019666687816
0.38,0.3799999999998337,0.1470037246510482,5.044788979660518,19.118526247898814,0.516,0.35290260725573375,4.528788979660518,0.0013645476747116507
0.38,0.379999999999842,0.14716147818048303,5.044788979660501,19.14182587543371,0.516,0.3530130347263381,4.528788979660501,0.00135436982968048
0.38,0.3799999999998499,0.14731134403344615,5.044788979660485,19.16510972761566,0.516,0.3531179408234123,4.528788979660485,0.0013442678616560303
0.38,0.3799999999998574,0.1474537165937611,5.04478897966047,19.188378593212317,0.516,0.35321760161563276,4.52878897966047,0.001334241205603954
0.38,0.3799999999998645,0.14758897052606032,5.0447889796604555,19.21163322155294,0.516,0.3533122793682422,4.5287889796604555,0.0013242892987831132
0.38,0.3799999999998713,0.14771746176174455,5.044788979660442,19.234874324500336,0.516,0.3534022232332212,4.528788979660442,0.0013144115845757592
0.38,0.3799999999998777,0.14783952843564457,5.04478897966043,19.258102578324163,0.516,0.3534876699049512,4.52878897966043,0.001304607509870226
0.38,0.3799999999998838,0.1479554917758496,5.044788979660417,19.281318625480598,0.516,0.3535688442430947,4.528788979660417,0.0012948765256709338
0.38,0.37999999999988965,0.1480656569490444,5.044788979660406,19.304523076303013,0.516,0.35364595986433106,4.528788979660406,0.001285218087069478
0.38,0.37999999999989514,0.14817031386357943,5.044788979660395,19.32771651060811,0.516,0.3537192197045056,4.528788979660395,0.0012756316532469896
0.38,0.37999999999990036,0.1482697379323877,5.044788979660384,19.350899479221752,0.516,0.35378881655267136,4.528788979660384,0.0012661166879997818
0.38,0.37999999999990536,0.1483641907977556,5.044788979660375,19.374072505428515,0.516,0.3538549335584289,4.528788979660375,0.0012566726578982527
0.38,0.3799999999999101,0.14845392101985508,5.044788979660365,19.39723608634874,0.516,0.35391774471389853,4.528788979660365,0.0012472990341286017
0.38,0.3799999999999146,0.14853916473084958,5.044788979660356,19.420390694246755,0.516,0.3539774153115947,4.528788979660356,0.0012379952912099789
0.38,0.37999999999991885,0.14862014625629436,5.044788979660347,19.44353677777367,0.516,0.354034102379406,4.528788979660347,0.0012287609087545802
0.38,0.3799999999999229,0.1486970787054669,5.044788979660339,19.46667476314804,0.516,0.35408795509382684,4.528788979660339,0.00121959536968407
0.38,0.37999999999992673,0.1487701645321808,5.044788979660331,19.489805055277493,0.516,0.35413911517252655,4.528788979660331,0.0012104981607638197
0.38,0.3799999999999304,0.14883959606755903,5.044788979660324,19.512928038824274,0.516,0.3541877172472913,4.528788979660324,0.0012014687725899371
0.38,0.3799999999999339,0.14890555602616834,5.044788979660317,19.53604407921752,0.516,0.35423388921831783,4.528788979660317,0.0011925066995360568
0.38,0.3799999999999372,0.14896821798684717,5.044788979660311,19.559153523614903,0.516,0.354277752590793,4.528788979660311,0.001183611439765041
0.38,0.3799999999999404,0.14902774684949208,5.0447889796603045,19.582256701816217,0.516,0.35431942279464446,4.5287889796603045,0.0011747824951886046
0.38,0.3799999999999434,0.14908429926900474,5.044788979660298,19.60535392713127,0.516,0.35435900948830334,4.528788979660298,0.0011660193714027576
0.38,0.3799999999999462,0.14913802406754176,5.044788979660293,19.628445497204368,0.516,0.35439661684727924,4.528788979660293,0.0011573215777148092
0.38,0.3799999999999489,0.14918906262615192,5.044788979660288,19.65153169479761,0.516,0.35443234383830635,4.528788979660288,0.0011486886270779784
0.38,0.37999999999995143,0.14923754925683158,5.044788979660282,19.674612788534997,0.516,0.3544662844797821,4.528788979660282,0.0011401200366276292
0.38,0.3799999999999539,0.14928361155597725,5.044788979660278,19.697689033609315,0.516,0.3544985280891841,4.528788979660278,0.0011316153254590639
0.38,0.3799999999999562,0.14932737074016564,5.044788979660273,19.720760672453718,0.516,0.3545291595181159,4.528788979660273,0.0011231740178983807
0.38,0.37999999999995837,0.1493689419651446,5.044788979660269,19.743827935379702,0.516,0.3545582593756012,4.528788979660269,0.001114795641250742
0.38,0.3799999999999605,0.14940843462887463,5.0447889796602645,19.766891041183186,0.516,0.35458590424021225,4.5287889796602645,0.001106479726363191
0.38,0.3799999999999625,0.14944595265941815,5.044788979660261,19.789950197720298,0.516,0.3546121668615927,4.528788979660261,0.0010982258075859495
0.38,0.37999999999996437,0.1494815947884345,5.044788979660257,19.813005602454357,0.516,0.35463711635190415,4.528788979660257,0.0010900334227166013
0.38,0.37999999999996614,0.14951545481100004,5.044788979660254,19.836057442975513,0.516,0.3546608183677,4.528788979660254,0.0010819021130143156
0.38,0.3799999999999678,0.1495476218324373,5.04478897966025,19.859105897494413,0.516,0.3546833352827061,4.52878897966025,0.0010738314231573472
0.38,0.3799999999999694,0.1495781805028027,5.044788979660247,19.88215113531117,0.516,0.3547047263519619,4.528788979660247,0.0010658209012417172
