time,dist,d_safe,df,speed,v_leader,v_ref,uff,u_mpc,u_total,pwm,pred_penalty
1195.6,0.1872,0.25,-0.0628,0.0,0.0,0.0,0.0,-0.0063,0.0,0,0.0
1195.8,0.1854,0.2514,-0.066,0.0021,0.0,0.0,0.0,-0.0076,0.0,0,0.0
1196.0,0.1759,0.25,-0.0741,0.0,0.0,0.0,0.0,-0.0074,0.0,0,0.0
1196.2,0.1809,0.252,-0.0711,0.0028,0.0,0.0,0.0,-0.0085,0.0,0,0.0
1196.4,0.1929,0.25,-0.0571,0.0,0.0,0.0,0.0,-0.0057,0.0,0,0.0
1196.6,0.1833,0.2507,-0.0674,0.001,0.0,0.0,0.0,-0.0072,0.0,0,0.0
1196.8,0.1836,0.2524,-0.0687,0.0034,0.0,0.0,0.0,-0.0086,0.0,0,0.0
1197.0,0.1786,0.25,-0.0714,0.0,0.0,0.0,0.0,-0.0071,0.0,0,0.0
1197.2,0.1757,0.2512,-0.0755,0.0018,0.0,0.0,0.0,-0.0084,0.0,0,0.0
1197.4,0.1783,0.25,-0.0717,0.0,0.0,0.0,0.0,-0.0072,0.0,0,0.0
1197.6,0.1864,0.2503,-0.064,0.0005,0.0,0.0,0.0,-0.0066,0.0,0,0.0
1197.8,0.1828,0.25,-0.0672,0.0,0.0,0.0,0.0,-0.0067,0.0,0,0.0
1198.0,0.1842,0.2517,-0.0675,0.0024,0.0,0.0,0.0,-0.008,0.0,0,0.0
1198.2,0.1818,0.25,-0.0682,0.0,0.0,0.0,0.0,-0.0068,0.0,0,0.0
1198.4,0.1916,0.2503,-0.0587,0.0004,0.0,0.0,0.0,-0.0061,0.0,0,0.0
1198.6,0.2006,0.25,-0.0494,0.0,0.0514,0.0118,0.0237,0.001,0.0,0,0.0
1198.8,0.2145,0.25,-0.0355,0.0,0.054,0.0256,0.0511,0.0092,0.0,0,0.0
1199.0,0.2147,0.25,-0.0353,0.0,0.0566,0.0284,0.0568,0.0107,0.0,0,0.0
1199.2,0.2331,0.25,-0.0169,0.0,0.0594,0.0459,0.0917,0.0212,0.0,0,0.0
1199.4,0.2334,0.25,-0.0166,0.0,0.0623,0.049,0.098,0.0228,0.0,0,0.0
1199.6,0.2576,0.2515,0.0061,0.0022,0.0652,0.0701,0.1401,0.0345,0.1747,122,0.0
1199.8,0.2555,0.2715,-0.016,0.0307,0.0682,0.0554,0.1108,0.0107,0.1215,114,0.0
1200.0,0.2595,0.2907,-0.0312,0.0581,0.0713,0.0464,0.0927,-0.009,0.0837,108,0.0
1200.2,0.2636,0.303,-0.0393,0.0757,0.0745,0.0431,0.0861,-0.0202,0.0659,105,0.0
1200.4,0.2652,0.3188,-0.0536,0.0983,0.0778,0.0349,0.0698,-0.0371,0.0327,100,0.0
1200.6,0.2546,0.321,-0.0664,0.1014,0.0811,0.028,0.056,-0.0434,0.0126,97,0.0
1200.8,0.2446,0.3315,-0.0869,0.1164,0.0845,0.015,0.03,-0.0594,0.0,0,0.0
1201.0,0.257,0.3188,-0.0618,0.0983,0.088,0.0386,0.0772,-0.036,0.0411,101,0.0
1201.2,0.2477,0.3282,-0.0805,0.1117,0.0916,0.0272,0.0544,-0.0503,0.0,0,0.0
1201.4,0.2393,0.3155,-0.0762,0.0935,0.0952,0.0343,0.0685,-0.0372,0.0,0,0.0
1201.6,0.2442,0.3085,-0.0643,0.0836,0.0989,0.0475,0.0949,-0.0245,0.0,0,0.0
1201.8,0.2619,0.3005,-0.0386,0.0722,0.1026,0.0717,0.1435,-0.0041,0.1394,117,0.0
1202.0,0.2626,0.3143,-0.0517,0.0919,0.1065,0.0651,0.1302,-0.0186,0.1116,112,0.0
1202.2,0.2619,0.3251,-0.0632,0.1073,0.1103,0.0598,0.1195,-0.0301,0.0894,109,0.0
1202.4,0.2633,0.3306,-0.0673,0.1152,0.1143,0.0604,0.1208,-0.0341,0.0867,108,0.0
1202.6,0.2479,0.343,-0.0951,0.1329,0.1182,0.0421,0.0843,-0.0549,0.0,0,0.0
1202.8,0.2632,0.3289,-0.0657,0.1127,0.1223,0.0697,0.1394,-0.0281,0.1114,112,0.0
1203.0,0.2644,0.3353,-0.0709,0.1218,0.1264,0.0697,0.1394,-0.0331,0.1062,111,0.0
1203.2,0.2638,0.3458,-0.082,0.1369,0.1305,0.0649,0.1298,-0.0442,0.0856,108,0.0
1203.4,0.259,0.3521,-0.093,0.1458,0.1347,0.0602,0.1205,-0.0521,0.0684,105,0.0
1203.6,0.2575,0.355,-0.0975,0.1499,0.1389,0.0609,0.1218,-0.0543,0.0676,105,0.0
1203.8,0.2441,0.3567,-0.1127,0.1525,0.1431,0.053,0.106,-0.061,0.0,0,0.0
1204.0,0.2528,0.3392,-0.0864,0.1274,0.1474,0.0783,0.1565,-0.0332,0.1233,114,0.0
1204.2,0.2522,0.3458,-0.0936,0.1369,0.1517,0.0768,0.1537,-0.0394,0.1143,113,0.0
1204.4,0.2623,0.3568,-0.0945,0.1526,0.1561,0.0805,0.1609,-0.0455,0.1154,113,0.0
1204.6,0.2661,0.3638,-0.0977,0.1626,0.1605,0.0823,0.1646,-0.0499,0.1147,113,0.0
1204.8,0.2604,0.3671,-0.1067,0.1674,0.1649,0.0795,0.159,-0.0546,0.1044,111,0.0
1205.0,0.265,0.3683,-0.1033,0.1691,0.1693,0.0866,0.1733,-0.0516,0.1217,114,0.0
1205.2,0.2573,0.3686,-0.1113,0.1694,0.1737,0.0847,0.1694,-0.0535,0.1159,113,0.0
1205.4,0.2575,0.3722,-0.1147,0.1746,0.1782,0.0864,0.1728,-0.0555,0.1173,113,0.0
1205.6,0.2611,0.3797,-0.1186,0.1853,0.1827,0.0878,0.1756,-0.0606,0.115,113,0.0
1205.8,0.2615,0.3793,-0.1178,0.1847,0.1872,0.0929,0.1859,-0.0576,0.1283,115,0.0
1206.0,0.2612,0.3777,-0.1165,0.1824,0.1916,0.0984,0.1968,-0.0536,0.1432,117,0.0
1206.2,0.2632,0.3799,-0.1166,0.1855,0.1961,0.1028,0.2057,-0.053,0.1527,119,0.0
1206.4,0.2742,0.3877,-0.1135,0.1967,0.2006,0.1098,0.2197,-0.0548,0.1649,121,0.0
1206.6,0.2694,0.3869,-0.1175,0.1956,0.2051,0.1111,0.2222,-0.054,0.1682,121,0.0
1206.8,0.2723,0.3856,-0.1133,0.1937,0.2096,0.119,0.238,-0.0487,0.1894,125,0.0
1207.0,0.2778,0.388,-0.1102,0.1971,0.2141,0.1259,0.2519,-0.0466,0.2053,127,0.0
1207.2,0.2842,0.3955,-0.1113,0.2078,0.2186,0.1296,0.2591,-0.0503,0.2089,128,0.0
1207.4,0.2836,0.3951,-0.1115,0.2073,0.2231,0.1339,0.2677,-0.0479,0.2199,130,0.0
1207.6,0.2915,0.3959,-0.1044,0.2084,0.2275,0.144,0.288,-0.0427,0.2453,134,0.0
1207.8,0.282,0.4005,-0.1185,0.215,0.232,0.1372,0.2744,-0.0508,0.2236,130,0.0
1208.0,0.2866,0.4001,-0.1136,0.2145,0.2364,0.1455,0.291,-0.0458,0.2452,134,0.0
1208.2,0.2988,0.4019,-0.1031,0.217,0.2408,0.1583,0.3165,-0.0397,0.2768,139,0.0
1208.4,0.2953,0.405,-0.1097,0.2215,0.2452,0.1574,0.3148,-0.043,0.2718,138,0.0
1208.6,0.2923,0.4073,-0.115,0.2247,0.2495,0.1575,0.315,-0.0451,0.27,138,0.0
1208.8,0.3011,0.409,-0.1078,0.2271,0.2538,0.1675,0.3351,-0.0406,0.2945,142,0.0
1209.0,0.3062,0.415,-0.1087,0.2357,0.2581,0.1711,0.3422,-0.0432,0.299,142,0.0
1209.2,0.3144,0.4121,-0.0977,0.2316,0.2623,0.1841,0.3683,-0.0335,0.3348,148,0.0
1209.4,0.3146,0.4175,-0.1028,0.2392,0.2665,0.1843,0.3685,-0.0378,0.3308,147,0.0
1209.6,0.3207,0.4181,-0.0973,0.2401,0.2707,0.1928,0.3857,-0.0334,0.3523,151,0.0
1209.8,0.3383,0.4197,-0.0814,0.2424,0.2748,0.2097,0.4194,-0.0245,0.3949,158,0.0
1210.0,0.3461,0.4283,-0.0822,0.2547,0.2789,0.2131,0.4262,-0.029,0.3971,158,0.0
1210.2,0.3523,0.4302,-0.0779,0.2574,0.2829,0.2206,0.4411,-0.0262,0.4149,161,0.0
1210.4,0.3535,0.4303,-0.0769,0.2576,0.2869,0.2254,0.4507,-0.0238,0.4269,163,0.0
1210.6,0.364,0.4366,-0.0726,0.2666,0.2908,0.2327,0.4654,-0.0242,0.4412,165,0.0
1210.8,0.355,0.4378,-0.0828,0.2682,0.2946,0.2284,0.4568,-0.0282,0.4286,163,0.0
1211.0,0.3705,0.4412,-0.0707,0.2732,0.2984,0.2418,0.4837,-0.0228,0.4609,168,0.0
1211.2,0.3744,0.4408,-0.0664,0.2726,0.3022,0.249,0.498,-0.0184,0.4796,171,0.0
1211.4,0.381,0.444,-0.063,0.2771,0.3058,0.2555,0.5109,-0.0171,0.4938,174,0.0
1211.6,0.3787,0.4496,-0.0709,0.2851,0.3094,0.2527,0.5054,-0.0233,0.4821,172,0.0
1211.8,0.3878,0.4496,-0.0618,0.2851,0.313,0.2636,0.5272,-0.017,0.5102,176,0.0
1212.0,0.3843,0.4542,-0.07,0.2918,0.3164,0.2605,0.521,-0.0226,0.4983,174,0.0
1212.2,0.3986,0.4557,-0.0572,0.2939,0.3198,0.2741,0.5482,-0.0156,0.5326,180,0.0
1212.4,0.4119,0.4585,-0.0465,0.2978,0.3232,0.2859,0.5719,-0.0106,0.5613,184,0.0
1212.6,0.4124,0.4608,-0.0484,0.3012,0.3264,0.2877,0.5753,-0.0116,0.5637,185,0.0
1212.8,0.4069,0.4595,-0.0526,0.2993,0.3296,0.2875,0.5749,-0.0112,0.5637,185,0.0
1213.0,0.4286,0.4638,-0.0352,0.3055,0.3327,0.3045,0.609,-0.004,0.605,191,0.0
1213.2,0.4251,0.4673,-0.0422,0.3104,0.3357,0.3019,0.6038,-0.0085,0.5953,190,0.0
1213.4,0.4395,0.4674,-0.0279,0.3105,0.3386,0.3163,0.6325,0.0001,0.6326,196,0.0
1213.6,0.4331,0.4727,-0.0397,0.3182,0.3414,0.3097,0.6193,-0.0082,0.6111,192,0.0
1213.8,0.4323,0.4781,-0.0458,0.3259,0.3441,0.3075,0.615,-0.0138,0.6012,191,0.0
1214.0,0.4411,0.48,-0.0389,0.3286,0.3468,0.3157,0.6313,-0.0103,0.621,194,0.0
1214.2,0.4371,0.4782,-0.0411,0.326,0.3493,0.3165,0.633,-0.0089,0.6241,194,0.0
1214.4,0.4565,0.4815,-0.025,0.3307,0.3518,0.3318,0.6636,-0.0019,0.6617,200,0.0
1214.6,0.463,0.485,-0.022,0.3357,0.3542,0.3366,0.6732,-0.0018,0.6714,202,0.0
1214.8,0.4573,0.4887,-0.0315,0.3411,0.3565,0.3313,0.6625,-0.008,0.6545,199,0.0
1215.0,0.4557,0.4847,-0.029,0.3352,0.3586,0.3355,0.6709,-0.0028,0.6681,201,0.0
1215.2,0.4591,0.4919,-0.0327,0.3455,0.3607,0.3345,0.6691,-0.0088,0.6603,200,0.0
1215.4,0.4688,0.4928,-0.024,0.3468,0.3627,0.3435,0.687,-0.0041,0.683,204,0.0
1215.6,0.4666,0.4923,-0.0257,0.3462,0.3646,0.344,0.688,-0.0037,0.6844,204,0.0
1215.8,0.4752,0.4909,-0.0157,0.3442,0.3663,0.3538,0.7076,0.0033,0.7109,208,0.0
1216.0,0.4904,0.494,-0.0036,0.3486,0.368,0.3651,0.7302,0.0079,0.7381,213,0.0
1216.2,0.4771,0.4996,-0.0225,0.3566,0.3696,0.3516,0.7032,-0.0047,0.6984,206,0.0
1216.4,0.4801,0.4981,-0.018,0.3544,0.371,0.3566,0.7133,-0.0007,0.7126,209,0.0
1216.6,0.49,0.503,-0.013,0.3614,0.3724,0.3619,0.7239,-0.0011,0.7228,210,0.0
1216.8,0.4869,0.5049,-0.018,0.3641,0.3736,0.3592,0.7185,-0.0043,0.7142,209,0.0
1217.0,0.5002,0.502,-0.0018,0.36,0.3747,0.3733,0.7466,0.0064,0.753,215,0.0
1217.2,0.5018,0.5018,0.0,0.3596,0.3758,0.3758,0.7516,0.0081,0.7597,216,0.0
1217.4,0.4928,0.5035,-0.0107,0.3621,0.3767,0.3682,0.7363,0.0019,0.7383,213,0.0
1217.6,0.5039,0.5057,-0.0017,0.3652,0.3775,0.3761,0.7522,0.0053,0.7575,216,0.0
1217.8,0.5,0.5082,-0.0082,0.3689,0.3782,0.3716,0.7432,0.0005,0.7437,213,0.0
1218.0,0.5026,0.5105,-0.0079,0.3721,0.3788,0.3724,0.7449,-0.0006,0.7442,214,0.0
1218.2,0.5163,0.5094,0.0069,0.3705,0.3792,0.38,0.76,0.0054,0.7654,217,0.0
1218.4,0.5038,0.5111,-0.0073,0.373,0.3796,0.3737,0.7475,-0.0004,0.7471,214,0.0
1218.6,0.5124,0.5098,0.0025,0.3712,0.3798,0.38,0.76,0.0047,0.7647,217,0.0
1218.8,0.5021,0.5132,-0.0111,0.376,0.38,0.3711,0.7423,-0.0035,0.7387,213,0.0
1219.0,0.5157,0.5162,-0.0005,0.3803,0.38,0.3796,0.7592,-0.0004,0.7588,216,0.0
1219.2,0.5178,0.5139,0.0039,0.377,0.3799,0.38,0.76,0.0019,0.7619,216,0.0
1219.4,0.5083,0.514,-0.0057,0.3772,0.3797,0.3751,0.7502,-0.0016,0.7487,214,0.0
1219.6,0.5205,0.5165,0.004,0.3808,0.3794,0.38,0.76,0.0,0.76,216,0.0
1219.8,0.5204,0.5134,0.0069,0.3764,0.379,0.38,0.76,0.0025,0.7625,217,0.0
1220.0,0.5188,0.5183,0.0005,0.3833,0.3784,0.3788,0.7577,-0.0022,0.7555,215,0.0
1220.2,0.5195,0.5118,0.0078,0.3739,0.3778,0.38,0.76,0.0038,0.7638,217,0.0
1220.4,0.5113,0.5165,-0.0051,0.3807,0.377,0.3729,0.7458,-0.0044,0.7413,213,0.0
1220.6,0.5218,0.5184,0.0034,0.3834,0.3761,0.3789,0.7577,-0.0019,0.7558,215,0.0
1220.8,0.5196,0.5149,0.0047,0.3784,0.3751,0.3789,0.7578,0.0007,0.7585,216,0.0
1221.0,0.5085,0.5136,-0.0051,0.3765,0.3741,0.37,0.7399,-0.0038,0.7361,212,0.0
1221.2,0.5186,0.5118,0.0068,0.3741,0.3729,0.3783,0.7566,0.0028,0.7593,216,0.0
1221.4,0.5155,0.5183,-0.0028,0.3833,0.3715,0.3693,0.7387,-0.0072,0.7314,212,0.0
1221.6,0.5157,0.5174,-0.0017,0.382,0.3701,0.3687,0.7375,-0.0068,0.7307,211,0.0
1221.8,0.505,0.5172,-0.0122,0.3817,0.3686,0.3589,0.7178,-0.0126,0.7051,207,0.0
1222.0,0.5093,0.5127,-0.0034,0.3752,0.367,0.3643,0.7286,-0.0058,0.7228,210,0.0
1222.2,0.4962,0.5109,-0.0147,0.3728,0.3652,0.3535,0.707,-0.0111,0.6958,206,0.0
1222.4,0.4893,0.5114,-0.0221,0.3734,0.3634,0.3458,0.6915,-0.0161,0.6755,203,0.0
1222.6,0.4881,0.5074,-0.0193,0.3677,0.3615,0.346,0.6921,-0.0128,0.6793,203,0.0
1222.8,0.4995,0.5063,-0.0068,0.3661,0.3594,0.354,0.708,-0.0067,0.7013,207,0.0
1223.0,0.4837,0.5049,-0.0212,0.3641,0.3573,0.3403,0.6807,-0.014,0.6667,201,0.0
1223.2,0.4925,0.5099,-0.0174,0.3713,0.3551,0.3411,0.6822,-0.0168,0.6654,201,0.0
1223.4,0.4954,0.5069,-0.0115,0.367,0.3527,0.3435,0.687,-0.0129,0.6741,202,0.0
1223.6,0.4908,0.5022,-0.0114,0.3603,0.3503,0.3411,0.6823,-0.0107,0.6716,202,0.0
1223.8,0.4841,0.5027,-0.0185,0.3609,0.3478,0.333,0.6659,-0.0158,0.6501,199,0.0
1224.0,0.4735,0.5017,-0.0282,0.3595,0.3452,0.3226,0.6452,-0.0213,0.6239,194,0.0
1224.2,0.4855,0.5039,-0.0184,0.3627,0.3424,0.3277,0.6555,-0.0193,0.6361,196,0.0
1224.4,0.4722,0.502,-0.0298,0.36,0.3397,0.3158,0.6316,-0.0251,0.6065,192,0.0
1224.6,0.479,0.498,-0.019,0.3542,0.3368,0.3216,0.6432,-0.0182,0.625,194,0.0
1224.8,0.4721,0.4965,-0.0244,0.3521,0.3338,0.3143,0.6286,-0.0213,0.6072,192,0.0
1225.0,0.4675,0.492,-0.0245,0.3458,0.3307,0.3111,0.6223,-0.0198,0.6025,191,0.0
1225.2,0.464,0.4912,-0.0272,0.3445,0.3276,0.3059,0.6117,-0.0221,0.5897,189,0.0
1225.4,0.4627,0.4946,-0.0319,0.3495,0.3244,0.2989,0.5978,-0.0285,0.5693,186,0.0
1225.6,0.4407,0.4935,-0.0528,0.3479,0.3211,0.2789,0.5578,-0.0398,0.518,177,0.0
1225.8,0.4494,0.484,-0.0345,0.3342,0.3177,0.2901,0.5802,-0.0255,0.5547,183,0.0
1226.0,0.4498,0.4862,-0.0365,0.3375,0.3143,0.2851,0.5702,-0.0298,0.5404,181,0.0
1226.2,0.443,0.4804,-0.0373,0.3291,0.3108,0.2809,0.5618,-0.0278,0.534,180,0.0
1226.4,0.4224,0.4792,-0.0568,0.3275,0.3072,0.2617,0.5235,-0.0385,0.4849,172,0.0
1226.6,0.4194,0.4778,-0.0584,0.3255,0.3036,0.2568,0.5137,-0.0402,0.4735,170,0.0
1226.8,0.4136,0.476,-0.0624,0.3229,0.2999,0.2499,0.4998,-0.0427,0.457,168,0.0
1227.0,0.4219,0.4707,-0.0488,0.3153,0.2961,0.257,0.514,-0.034,0.48,171,0.0
1227.2,0.4093,0.4706,-0.0612,0.3151,0.2922,0.2433,0.4865,-0.042,0.4445,166,0.0
1227.4,0.3989,0.4722,-0.0733,0.3175,0.2883,0.2297,0.4594,-0.0512,0.4082,160,0.0
1227.6,0.3938,0.4647,-0.071,0.3068,0.2844,0.2276,0.4553,-0.0467,0.4086,160,0.0
1227.8,0.3937,0.4639,-0.0702,0.3055,0.2804,0.2243,0.4485,-0.0477,0.4009,159,0.0
1228.0,0.3847,0.4611,-0.0764,0.3016,0.2763,0.2152,0.4305,-0.0508,0.3796,155,0.0
1228.2,0.3833,0.4548,-0.0715,0.2926,0.2723,0.2151,0.4302,-0.0459,0.3843,156,0.0
1228.4,0.3774,0.4587,-0.0813,0.2981,0.2681,0.2031,0.4062,-0.0556,0.3506,151,0.0
1228.6,0.3756,0.4507,-0.0751,0.2867,0.2639,0.2038,0.4077,-0.0489,0.3587,152,0.0
1228.8,0.3638,0.4511,-0.0872,0.2872,0.2597,0.1899,0.3798,-0.0574,0.3224,146,0.0
1229.0,0.3634,0.4455,-0.0821,0.2793,0.2554,0.1897,0.3795,-0.053,0.3265,147,0.0
1229.2,0.3726,0.4449,-0.0723,0.2785,0.2511,0.1933,0.3865,-0.0498,0.3367,148,0.0
1229.4,0.3621,0.4438,-0.0818,0.2769,0.2468,0.1814,0.3628,-0.056,0.3068,144,0.0
1229.6,0.3496,0.4414,-0.0918,0.2734,0.2424,0.169,0.338,-0.0614,0.2766,139,0.0
1229.8,0.3521,0.4372,-0.0851,0.2674,0.2381,0.17,0.3399,-0.0572,0.2827,140,0.0
1230.0,0.3349,0.4379,-0.103,0.2684,0.2336,0.1513,0.3025,-0.0689,0.2336,132,0.0
1230.2,0.3357,0.4333,-0.0976,0.2618,0.2292,0.1511,0.3022,-0.0651,0.2371,132,0.0
1230.4,0.333,0.429,-0.096,0.2557,0.2248,0.1479,0.2959,-0.0635,0.2324,132,0.0
1230.6,0.3108,0.4244,-0.1136,0.2492,0.2203,0.1294,0.2588,-0.0713,0.1875,125,0.0
1230.8,0.3082,0.4228,-0.1147,0.2469,0.2158,0.1241,0.2482,-0.0729,0.1753,123,0.0
1231.0,0.3066,0.421,-0.1144,0.2443,0.2113,0.1198,0.2396,-0.0737,0.1659,121,0.0
1231.2,0.3004,0.4138,-0.1135,0.2341,0.2068,0.1161,0.2322,-0.0703,0.1618,120,0.0
1231.4,0.2953,0.4112,-0.1159,0.2303,0.2023,0.1096,0.2192,-0.0719,0.1473,118,0.0
1231.6,0.2881,0.4112,-0.1231,0.2303,0.1978,0.0994,0.1987,-0.0778,0.1209,114,0.0
1231.8,0.2722,0.408,-0.1358,0.2257,0.1933,0.0847,0.1694,-0.0841,0.0853,108,0.0
1232.0,0.2764,0.4052,-0.1288,0.2217,0.1889,0.0858,0.1716,-0.0808,0.0908,109,0.0
1232.2,0.2649,0.4005,-0.1356,0.215,0.1844,0.0759,0.1518,-0.0831,0.0687,105,0.0
1232.4,0.268,0.398,-0.13,0.2114,0.1799,0.0759,0.1518,-0.0807,0.0711,106,0.0
1232.6,0.2453,0.3945,-0.1492,0.2064,0.1754,0.0561,0.1121,-0.0901,0.0,0,0.0
1232.8,0.2595,0.3714,-0.1119,0.1734,0.171,0.0815,0.1629,-0.0572,0.1057,111,0.0
1233.0,0.2603,0.3753,-0.115,0.179,0.1665,0.0745,0.1491,-0.0637,0.0853,108,0.0
1233.2,0.2461,0.3783,-0.1322,0.1833,0.1621,0.0564,0.1127,-0.0767,0.0,0,0.0
1233.4,0.2442,0.3565,-0.1123,0.1521,0.1577,0.0679,0.1359,-0.0533,0.0,0,0.0
1233.6,0.2461,0.3418,-0.0956,0.1311,0.1534,0.0769,0.1537,-0.0367,0.0,0,0.0
1233.8,0.2676,0.3254,-0.0578,0.1077,0.1491,0.1028,0.2056,-0.0083,0.1973,126,0.0
1234.0,0.2543,0.3414,-0.0871,0.1306,0.1448,0.0751,0.1501,-0.0365,0.1136,113,0.0
1234.2,0.2633,0.3454,-0.0822,0.1364,0.1405,0.0748,0.1495,-0.039,0.1105,112,0.0
1234.4,0.2583,0.354,-0.0957,0.1485,0.1363,0.0597,0.1194,-0.054,0.0654,105,0.0
1234.6,0.2507,0.3578,-0.1071,0.154,0.1321,0.0464,0.0928,-0.0645,0.0283,99,0.0
1234.8,0.2528,0.3586,-0.1057,0.1551,0.1279,0.0433,0.0867,-0.0664,0.0202,98,0.0
1235.0,0.2518,0.3637,-0.1119,0.1624,0.1238,0.0343,0.0685,-0.0753,0.0,0,0.0
1235.2,0.2481,0.3429,-0.0949,0.1328,0.1198,0.0439,0.0878,-0.0539,0.0,0,0.0
1235.4,0.2423,0.33,-0.0877,0.1142,0.1158,0.0456,0.0912,-0.0431,0.0,0,0.0
1235.6,0.2535,0.317,-0.0634,0.0957,0.1118,0.0611,0.1221,-0.0236,0.0985,110,0.0
1235.8,0.2397,0.3318,-0.0921,0.1168,0.1079,0.0343,0.0686,-0.0505,0.0,0,0.0
1236.0,0.2484,0.3162,-0.0678,0.0946,0.1041,0.0498,0.0997,-0.0291,0.0,0,0.0
1236.2,0.2575,0.305,-0.0475,0.0786,0.1003,0.0623,0.1246,-0.0129,0.1116,112,0.0
1236.4,0.239,0.3197,-0.0807,0.0995,0.0966,0.032,0.0641,-0.0418,0.0,0,0.0
1236.6,0.2551,0.3055,-0.0505,0.0794,0.0929,0.0526,0.1052,-0.0184,0.0867,108,0.0
1236.8,0.2572,0.3217,-0.0646,0.1025,0.0894,0.0377,0.0754,-0.0389,0.0366,100,0.0
1237.0,0.2333,0.3261,-0.0927,0.1086,0.0858,0.0117,0.0233,-0.0578,0.0,0,0.0
1237.2,0.2429,0.3163,-0.0734,0.0947,0.0824,0.0237,0.0474,-0.0428,0.0,0,0.0
1237.4,0.2483,0.3054,-0.057,0.0791,0.079,0.0334,0.0668,-0.0285,0.0,0,0.0
1237.6,0.2372,0.3013,-0.0641,0.0732,0.0757,0.0245,0.0489,-0.0308,0.0,0,0.0
1237.8,0.2515,0.2886,-0.0371,0.0552,0.0725,0.0428,0.0857,-0.0099,0.0758,107,0.0
1238.0,0.2447,0.3028,-0.0582,0.0755,0.0694,0.0229,0.0457,-0.0321,0.0,0,0.0
1238.2,0.2458,0.2929,-0.0471,0.0613,0.0663,0.0286,0.0572,-0.021,0.0,0,0.0
1238.4,0.2461,0.2897,-0.0437,0.0567,0.0634,0.0284,0.0569,-0.0185,0.0,0,0.0
1238.6,0.239,0.2846,-0.0457,0.0495,0.0605,0.0239,0.0479,-0.0173,0.0,0,0.0
1238.8,0.2512,0.2808,-0.0296,0.044,0.0577,0.034,0.068,-0.008,0.06,104,0.0
1239.0,0.2576,0.2921,-0.0344,0.0601,0.055,0.0274,0.0549,-0.0198,0.0351,100,0.0
1239.2,0.2349,0.3037,-0.0687,0.0767,0.0523,0.0,0.0,-0.0452,0.0,0,0.0
1239.4,0.2221,0.3002,-0.0781,0.0717,0.0,0.0,0.0,-0.0436,0.0,0,0.0
1239.6,0.213,0.2908,-0.0778,0.0583,0.0,0.0,0.0,-0.037,0.0,0,0.0
1239.8,0.2058,0.2836,-0.0778,0.048,0.0,0.0,0.0,-0.0318,0.0,0,0.0
1240.0,0.2076,0.2798,-0.0722,0.0426,0.0,0.0,0.0,-0.0285,0.0,0,0.0
1240.2,0.189,0.2713,-0.0824,0.0305,0.0,0.0,0.0,-0.0235,0.0,0,0.0
1240.4,0.1904,0.2721,-0.0817,0.0316,0.0,0.0,0.0,-0.024,0.0,0,0.0
1240.6,0.1791,0.2666,-0.0875,0.0237,0.0,0.0,0.0,-0.0206,0.0,0,0.0
1240.8,0.1799,0.263,-0.0831,0.0186,0.0,0.0,0.0,-0.0176,0.0,0,0.0
1241.0,0.1779,0.2595,-0.0816,0.0136,0.0,0.0,0.0,-0.015,0.0,0,0.0
1241.2,0.1686,0.2604,-0.0919,0.0149,0.0,0.0,0.0,-0.0166,0.0,0,0.0
1241.4,0.1635,0.2582,-0.0947,0.0118,0.0,0.0,0.0,-0.0153,0.0,0,0.0
1241.6,0.1584,0.2588,-0.1004,0.0126,0.0,0.0,0.0,-0.0164,0.0,0,0.0
1241.8,0.1551,0.259,-0.104,0.0129,0.0,0.0,0.0,-0.0169,0.0,0,0.0
1242.0,0.1592,0.2557,-0.0966,0.0082,0.0,0.0,0.0,-0.0137,0.0,0,0.0
1242.2,0.1585,0.257,-0.0985,0.01,0.0,0.0,0.0,-0.0148,0.0,0,0.0
1242.4,0.1599,0.256,-0.0961,0.0086,0.0,0.0,0.0,-0.0139,0.0,0,0.0
1242.6,0.1625,0.2536,-0.0911,0.0052,0.0,0.0,0.0,-0.0117,0.0,0,0.0
1242.8,0.1587,0.2513,-0.0926,0.0018,0.0,0.0,0.0,-0.0102,0.0,0,0.0
1243.0,0.1567,0.2527,-0.096,0.0039,0.0,0.0,0.0,-0.0116,0.0,0,0.0
1243.2,0.1533,0.2541,-0.1008,0.0059,0.0,0.0,0.0,-0.013,0.0,0,0.0
1243.4,0.1655,0.2515,-0.086,0.0021,0.0,0.0,0.0,-0.0097,0.0,0,0.0
1243.6,0.1567,0.25,-0.0933,0.0,0.0,0.0,0.0,-0.0093,0.0,0,0.0
1243.8,0.1633,0.2546,-0.0913,0.0065,0.0,0.0,0.0,-0.0124,0.0,0,0.0
1244.0,0.1593,0.25,-0.0907,0.0,0.0,0.0,0.0,-0.0091,0.0,0,0.0
1244.2,0.1483,0.2509,-0.1027,0.0013,0.0,0.0,0.0,-0.0109,0.0,0,0.0
1244.4,0.1477,0.2542,-0.1065,0.0061,0.0,0.0,0.0,-0.0137,0.0,0,0.0
1244.6,0.1564,0.2518,-0.0954,0.0025,0.0,0.0,0.0,-0.0108,0.0,0,0.0
1244.8,0.1603,0.2522,-0.0918,0.0031,0.0,0.0,0.0,-0.0107,0.0,0,0.0
1245.0,0.1521,0.2501,-0.098,0.0001,0.0,0.0,0.0,-0.0099,0.0,0,0.0
