time,dist,d_safe,df,speed,v_leader,v_ref,uff,u_mpc,u_total,pwm,pred_penalty
1773894484.328,0.4537,0.2568,0.1969,0.0000,0.0096,0.0664,0.0000,0.4668,0.4668,169,0.0000
1773894484.528,0.4509,0.2547,0.1962,0.0000,0.0068,0.0661,0.0000,0.4763,0.4763,171,0.0000
1773894484.728,0.4490,0.2533,0.1957,0.0000,0.0047,0.0652,0.0000,0.4825,0.4825,172,0.0000
1773894484.928,0.4474,0.2523,0.1951,0.0000,0.0033,0.0640,0.0000,0.4852,0.4852,172,0.0000
1773894485.129,0.4461,0.2516,0.1945,0.0000,0.0023,0.0628,0.0000,0.4847,0.4847,172,0.0000
1773894485.329,0.4449,0.2511,0.1938,0.0000,0.0016,0.0618,0.0000,0.4815,0.4815,172,0.0000
1773894485.529,0.4439,0.2508,0.1932,0.0000,0.0011,0.0608,0.0000,0.4764,0.4764,171,0.0000
1773894485.729,0.4430,0.2506,0.1924,0.0000,0.0008,0.0600,0.0000,0.4699,0.4699,170,0.0000
1773894485.930,0.4417,0.2504,0.1913,0.0000,0.0006,0.0593,0.0000,0.4625,0.4625,169,0.0000
1773894486.130,0.4406,0.2503,0.1903,0.0000,0.0004,0.0587,0.0000,0.4545,0.4545,167,0.0000
1773894486.330,0.4398,0.2502,0.1896,0.0000,0.0003,0.0581,0.0000,0.4462,0.4462,166,0.0000
1773894486.530,0.4395,0.2501,0.1894,0.0000,0.0002,0.0577,0.0000,0.4381,0.4381,165,0.0000
1773894486.731,0.4394,0.2501,0.1893,0.0000,0.0001,0.0574,0.0000,0.4304,0.4304,163,0.0000
1773894486.931,0.4398,0.2506,0.1893,0.0000,0.0008,0.0575,0.0000,0.4238,0.4238,162,0.0000
1773894487.131,0.4403,0.2509,0.1894,0.0000,0.0012,0.0577,0.0000,0.4186,0.4186,161,0.0000
1773894487.331,0.4406,0.2509,0.1896,0.0000,0.0014,0.0579,0.0000,0.4146,0.4146,161,0.0000
1773894487.532,0.4403,0.2507,0.1896,0.0000,0.0009,0.0579,0.0000,0.4112,0.4112,160,0.0000
1773894487.732,0.4400,0.2505,0.1895,0.0000,0.0007,0.0577,0.0000,0.4081,0.4081,160,0.0000
1773894487.932,0.4397,0.2503,0.1894,0.0000,0.0005,0.0576,0.0000,0.4050,0.4050,159,0.0000
1773894488.132,0.4401,0.2505,0.1895,0.0000,0.0008,0.0576,0.0000,0.4025,0.4025,159,0.0000
1773894488.333,0.4403,0.2507,0.1897,0.0000,0.0009,0.0577,0.0000,0.4005,0.4005,159,0.0000
1773894488.533,0.4407,0.2509,0.1898,0.0000,0.0012,0.0579,0.0000,0.3991,0.3991,158,0.0000
1773894488.733,0.4410,0.2509,0.1901,0.0000,0.0013,0.0580,0.0000,0.3984,0.3984,158,0.0000
1773894488.934,0.4593,0.2698,0.1894,0.0000,0.0283,0.0675,0.0000,0.4189,0.4189,162,0.0000
1773894489.134,0.4754,0.2809,0.1946,0.0000,0.0441,0.0797,0.0000,0.4652,0.4652,169,0.0000
1773894489.334,0.4892,0.2861,0.2031,0.0000,0.0515,0.0912,0.0000,0.5152,0.5152,177,0.0000
1773894489.534,0.5009,0.2875,0.2134,0.0000,0.0536,0.1005,0.0000,0.5652,0.5652,185,0.0000
1773894489.735,0.4928,0.2763,0.2166,0.0000,0.0375,0.1012,0.0000,0.6152,0.6152,193,0.0000
1773894489.935,0.4859,0.2684,0.2175,0.0000,0.0263,0.0978,0.0000,0.6652,0.6652,201,0.0000
1773894490.135,0.4801,0.2629,0.2172,0.0000,0.0184,0.0893,0.0000,0.7046,0.7046,207,0.0000
1773894490.336,0.4757,0.2590,0.2166,0.0000,0.0129,0.0824,0.0000,0.7231,0.7231,210,0.0000
1773894490.536,0.4714,0.2563,0.2151,0.0000,0.0090,0.0793,0.0000,0.7308,0.7308,211,0.0000
1773894490.736,0.4676,0.2544,0.2132,0.0000,0.0063,0.0761,0.0000,0.7293,0.7293,211,0.0000
1773894490.936,0.4644,0.2531,0.2114,0.0000,0.0044,0.0732,0.0000,0.7203,0.7203,210,0.0000
1773894491.137,0.4624,0.2522,0.2102,0.0000,0.0031,0.0708,0.0000,0.7060,0.7060,207,0.0000
1773894491.337,0.4813,0.2714,0.2099,0.0000,0.0306,0.0787,0.0000,0.7106,0.7106,208,0.0000
1773894491.537,0.4943,0.2787,0.2157,0.0000,0.0409,0.0882,0.0000,0.7363,0.7363,212,0.0000
1773894491.737,0.5046,0.2809,0.2238,0.0000,0.0441,0.0962,0.0000,0.7781,0.7781,219,0.0000
1773894491.937,0.5134,0.2808,0.2326,0.0000,0.0440,0.1024,0.0000,0.8281,0.8281,227,0.0000
1773894492.138,0.5208,0.2794,0.2414,0.0000,0.0419,0.1066,0.0000,0.8781,0.8781,235,0.0000
1773894492.338,0.5175,0.2706,0.2469,0.0000,0.0294,0.1055,0.0000,0.9254,0.9254,243,0.0000
1773894492.538,0.5073,0.2644,0.2429,0.0000,0.0206,0.0982,0.0000,0.9506,0.9506,247,0.0000
1773894492.739,0.4988,0.2601,0.2387,0.0000,0.0144,0.0909,0.0000,0.9550,0.9550,247,0.0000
1773894492.939,0.4915,0.2571,0.2345,0.0000,0.0101,0.0846,0.0000,0.9430,0.9430,245,0.0000
1773894493.139,0.4854,0.2549,0.2305,0.0000,0.0071,0.0817,0.0000,0.9243,0.9243,242,0.0000
1773894493.339,0.4796,0.2535,0.2262,0.0000,0.0049,0.0786,0.0000,0.9000,0.9000,238,0.0000
1773894493.540,0.4748,0.2524,0.2223,0.0000,0.0035,0.0756,0.0000,0.8714,0.8714,234,0.0000
1773894493.740,0.4706,0.2517,0.2189,0.0000,0.0024,0.0730,0.0000,0.8401,0.8401,229,0.0000
1773894493.940,0.4670,0.2512,0.2158,0.0000,0.0017,0.0707,0.0000,0.8073,0.8073,224,0.0000
1773894494.140,0.4633,0.2508,0.2125,0.0000,0.0012,0.0687,0.0000,0.7741,0.7741,218,0.0000
1773894494.340,0.4603,0.2506,0.2097,0.0000,0.0008,0.0669,0.0000,0.7411,0.7411,213,0.0000
1773894494.541,0.4576,0.2504,0.2072,0.0000,0.0006,0.0655,0.0000,0.7092,0.7092,208,0.0000
1773894494.741,0.4543,0.2503,0.2040,0.0000,0.0004,0.0641,0.0000,0.6784,0.6784,203,0.0000
1773894494.941,0.4514,0.2502,0.2012,0.0000,0.0003,0.0629,0.0000,0.6490,0.6490,198,0.0000
1773894495.141,0.4490,0.2501,0.1988,0.0000,0.0002,0.0618,0.0000,0.6212,0.6212,194,0.0000
1773894495.342,0.4469,0.2501,0.1968,0.0000,0.0001,0.0609,0.0000,0.5951,0.5951,190,0.0000
1773894495.542,0.4451,0.2501,0.1950,0.0000,0.0001,0.0601,0.0000,0.5708,0.5708,186,0.0000
1773894495.742,0.4435,0.2500,0.1934,0.0000,0.0001,0.0594,0.0000,0.5482,0.5482,182,0.0000
1773894495.943,0.4421,0.2500,0.1920,0.0000,0.0000,0.0588,0.0000,0.5274,0.5274,179,0.0000
1773894496.143,0.4409,0.2500,0.1909,0.0000,0.0000,0.0583,0.0000,0.5084,0.5084,176,0.0000
1773894496.343,0.4392,0.2500,0.1892,0.0000,0.0000,0.0577,0.0000,0.4909,0.4909,173,0.0000
1773894496.543,0.4380,0.2500,0.1880,0.0000,0.0000,0.0573,0.0000,0.4748,0.4748,170,0.0000
1773894496.744,0.4369,0.2500,0.1869,0.0000,0.0000,0.0569,0.0000,0.4600,0.4600,168,0.0000
1773894496.944,0.4365,0.2500,0.1865,0.0000,0.0000,0.0565,0.0000,0.4466,0.4466,166,0.0000
1773894497.144,0.4362,0.2500,0.1862,0.0000,0.0000,0.0563,0.0000,0.4345,0.4345,164,0.0000
1773894497.344,0.4359,0.2500,0.1859,0.0000,0.0000,0.0561,0.0000,0.4238,0.4238,162,0.0000
1773894497.545,0.4356,0.2500,0.1856,0.0000,0.0000,0.0560,0.0000,0.4142,0.4142,161,0.0000
1773894497.745,0.4354,0.2500,0.1854,0.0000,0.0000,0.0558,0.0000,0.4058,0.4058,159,0.0000
1773894497.945,0.4359,0.2505,0.1854,0.0000,0.0007,0.0560,0.0000,0.3989,0.3989,158,0.0000
1773894498.145,0.4365,0.2510,0.1855,0.0000,0.0015,0.0564,0.0000,0.3940,0.3940,158,0.0000
1773894498.346,0.4368,0.2510,0.1858,0.0000,0.0015,0.0567,0.0000,0.3905,0.3905,157,0.0000
1773894498.546,0.4364,0.2507,0.1857,0.0000,0.0010,0.0567,0.0000,0.3877,0.3877,157,0.0000
1773894498.746,0.4356,0.2505,0.1851,0.0000,0.0007,0.0565,0.0000,0.3850,0.3850,156,0.0000
1773894498.946,0.4347,0.2504,0.1844,0.0000,0.0005,0.0563,0.0000,0.3822,0.3822,156,0.0000
1773894499.147,0.4339,0.2502,0.1836,0.0000,0.0004,0.0560,0.0000,0.3791,0.3791,155,0.0000
1773894499.347,0.4328,0.2502,0.1826,0.0000,0.0002,0.0557,0.0000,0.3756,0.3756,155,0.0000
1773894499.547,0.4315,0.2501,0.1814,0.0000,0.0002,0.0553,0.0000,0.3717,0.3717,154,0.0000
1773894499.747,0.4310,0.2501,0.1809,0.0000,0.0001,0.0550,0.0000,0.3676,0.3676,153,0.0000
1773894499.948,0.4305,0.2501,0.1805,0.0000,0.0001,0.0547,0.0000,0.3634,0.3634,153,0.0000
1773894500.148,0.4295,0.2500,0.1795,0.0000,0.0001,0.0544,0.0000,0.3592,0.3592,152,0.0000
1773894500.348,0.4281,0.2500,0.1780,0.0000,0.0000,0.0541,0.0000,0.3547,0.3547,151,0.0000
1773894500.548,0.4256,0.2500,0.1756,0.0000,0.0000,0.0536,0.0000,0.3497,0.3497,150,0.0000
1773894500.749,0.4236,0.2500,0.1736,0.0000,0.0000,0.0531,0.0000,0.3441,0.3441,150,0.0000
1773894500.949,0.4218,0.2500,0.1718,0.0000,0.0000,0.0525,0.0000,0.3381,0.3381,149,0.0000
1773894501.149,0.4207,0.2500,0.1707,0.0000,0.0000,0.0521,0.0000,0.3317,0.3317,148,0.0000
1773894501.349,0.4194,0.2500,0.1694,0.0000,0.0000,0.0516,0.0000,0.3252,0.3252,147,0.0000
1773894501.550,0.4180,0.2500,0.1680,0.0000,0.0000,0.0512,0.0000,0.3186,0.3186,145,0.0000
1773894501.750,0.4162,0.2500,0.1662,0.0000,0.0000,0.0507,0.0000,0.3117,0.3117,144,0.0000
1773894501.950,0.4143,0.2500,0.1643,0.0000,0.0000,0.0502,0.0000,0.3046,0.3046,143,0.0000
1773894502.150,0.4112,0.2500,0.1612,0.0000,0.0000,0.0496,0.0000,0.2969,0.2969,142,0.0000
1773894502.351,0.4075,0.2500,0.1575,0.0000,0.0000,0.0488,0.0000,0.2884,0.2884,141,0.0000
1773894502.551,0.4038,0.2500,0.1538,0.0000,0.0000,0.0478,0.0000,0.2788,0.2788,139,0.0000
1773894502.751,0.3998,0.2500,0.1498,0.0000,0.0000,0.0468,0.0000,0.2682,0.2682,137,0.0000
1773894502.951,0.3957,0.2500,0.1457,0.0000,0.0000,0.0457,0.0000,0.2564,0.2564,136,0.0000
1773894503.152,0.3917,0.2500,0.1417,0.0000,0.0000,0.0446,0.0000,0.2436,0.2436,133,0.0000
1773894503.352,0.3881,0.2500,0.1381,0.0000,0.0000,0.0435,0.0000,0.2298,0.2298,131,0.0000
1773894503.552,0.3845,0.2500,0.1345,0.0000,0.0000,0.0424,0.0000,0.2153,0.2153,129,0.0000
1773894503.752,0.3811,0.2500,0.1311,0.0000,0.0000,0.0413,0.0000,0.2002,0.2002,127,0.0000
1773894503.953,0.3778,0.2500,0.1278,0.0000,0.0000,0.0403,0.0000,0.1847,0.1847,124,0.0000
1773894504.153,0.3734,0.2500,0.1234,0.0000,0.0000,0.0391,0.0000,0.1686,0.1686,121,0.0000
1773894504.353,0.3690,0.2500,0.1190,0.0000,0.0000,0.0379,0.0000,0.1518,0.1518,119,0.0000
1773894504.553,0.3644,0.2500,0.1144,0.0000,0.0000,0.0367,0.0000,0.1344,0.1344,116,0.0000
1773894504.754,0.3600,0.2500,0.1100,0.0000,0.0000,0.0354,0.0000,0.1163,0.1163,113,0.0000
1773894504.954,0.3556,0.2500,0.1056,0.0000,0.0000,0.0341,0.0000,0.0977,0.0977,110,0.0000
1773894505.154,0.3522,0.2500,0.1022,0.0000,0.0000,0.0329,0.0000,0.0787,0.0787,107,0.0000
1773894505.355,0.3489,0.2500,0.0989,0.0000,0.0000,0.0318,0.0000,0.0597,0.0597,104,0.0000
1773894505.555,0.3462,0.2500,0.0962,0.0000,0.0000,0.0307,0.0000,0.0408,0.0408,101,0.0000
1773894505.755,0.3438,0.2500,0.0938,0.0000,0.0000,0.0298,0.0000,0.0224,0.0224,98,0.0000
1773894505.955,0.3413,0.2500,0.0913,0.0000,0.0000,0.0290,0.0000,0.0045,0.0045,0,0.0000
1773894506.156,0.3389,0.2500,0.0889,0.0000,0.0000,0.0282,0.0000,0.0000,0.0000,0,0.0000
1773894506.356,0.3369,0.2500,0.0869,0.0000,0.0000,0.0274,0.0000,0.0000,0.0000,0,0.0000
1773894506.556,0.3351,0.2500,0.0851,0.0000,0.0000,0.0268,0.0000,0.0000,0.0000,0,0.0000
1773894506.756,0.3325,0.2500,0.0825,0.0000,0.0000,0.0261,0.0000,0.0000,0.0000,0,0.0000
1773894506.957,0.3294,0.2500,0.0794,0.0000,0.0000,0.0253,0.0000,0.0000,0.0000,0,0.0000
1773894507.157,0.3257,0.2500,0.0757,0.0000,0.0000,0.0244,0.0000,0.0000,0.0000,0,0.0000
1773894507.357,0.3217,0.2500,0.0717,0.0000,0.0000,0.0234,0.0000,0.0000,0.0000,0,0.0000
1773894507.557,0.3176,0.2500,0.0676,0.0000,0.0000,0.0223,0.0000,0.0000,0.0000,0,0.0000
1773894507.758,0.3141,0.2500,0.0641,0.0000,0.0000,0.0212,0.0000,0.0000,0.0000,0,0.0000
1773894507.958,0.3114,0.2500,0.0614,0.0000,0.0000,0.0202,0.0000,0.0000,0.0000,0,0.0000
1773894508.158,0.3088,0.2500,0.0588,0.0000,0.0000,0.0193,0.0000,0.0000,0.0000,0,0.0000
1773894508.358,0.3067,0.2500,0.0567,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0,0.0000
1773894508.559,0.3048,0.2500,0.0548,0.0000,0.0000,0.0178,0.0000,0.0000,0.0000,0,0.0000
1773894508.759,0.3018,0.2500,0.0518,0.0000,0.0000,0.0170,0.0000,0.0000,0.0000,0,0.0000
1773894508.959,0.2985,0.2500,0.0485,0.0000,0.0000,0.0161,0.0000,0.0000,0.0000,0,0.0000
1773894509.159,0.2953,0.2500,0.0453,0.0000,0.0000,0.0153,0.0000,0.0000,0.0000,0,0.0000
1773894509.360,0.2917,0.2500,0.0417,0.0000,0.0000,0.0143,0.0000,0.0000,0.0000,0,0.0000
1773894509.560,0.2885,0.2500,0.0385,0.0000,0.0000,0.0133,0.0000,0.0000,0.0000,0,0.0000
1773894509.760,0.2858,0.2500,0.0358,0.0000,0.0000,0.0124,0.0000,0.0000,0.0000,0,0.0000
1773894509.960,0.2836,0.2500,0.0336,0.0000,0.0000,0.0116,0.0000,0.0000,0.0000,0,0.0000
1773894510.161,0.2817,0.2500,0.0317,0.0000,0.0000,0.0109,0.0000,0.0000,0.0000,0,0.0000
1773894510.361,0.2809,0.2500,0.0309,0.0000,0.0000,0.0103,0.0000,0.0000,0.0000,0,0.0000
1773894510.561,0.2820,0.2512,0.0308,0.0000,0.0017,0.0105,0.0000,0.0000,0.0000,0,0.0000
1773894510.761,0.2830,0.2518,0.0311,0.0000,0.0026,0.0110,0.0000,0.0000,0.0000,0,0.0000
1773894510.962,0.2830,0.2513,0.0317,0.0000,0.0019,0.0111,0.0000,0.0000,0.0000,0,0.0000
1773894511.162,0.2816,0.2509,0.0307,0.0000,0.0013,0.0109,0.0000,0.0000,0.0000,0,0.0000
1773894511.362,0.2796,0.2506,0.0289,0.0000,0.0009,0.0105,0.0000,0.0000,0.0000,0,0.0000
1773894511.563,0.2778,0.2504,0.0273,0.0000,0.0006,0.0099,0.0000,0.0000,0.0000,0,0.0000
1773894511.763,0.2750,0.2503,0.0247,0.0000,0.0004,0.0092,0.0000,0.0000,0.0000,0,0.0000
1773894511.963,0.2722,0.2502,0.0220,0.0000,0.0003,0.0084,0.0000,0.0000,0.0000,0,0.0000
1773894512.163,0.2695,0.2502,0.0193,0.0000,0.0002,0.0076,0.0000,0.0000,0.0000,0,0.0000
1773894512.364,0.2659,0.2501,0.0158,0.0000,0.0002,0.0066,0.0000,0.0000,0.0000,0,0.0000
1773894512.564,0.2628,0.2501,0.0127,0.0000,0.0001,0.0057,0.0000,0.0000,0.0000,0,0.0000
1773894512.764,0.2602,0.2501,0.0102,0.0000,0.0001,0.0048,0.0000,0.0000,0.0000,0,0.0000
1773894512.964,0.2606,0.2504,0.0102,0.0000,0.0006,0.0044,0.0000,0.0000,0.0000,0,0.0000
1773894513.165,0.2622,0.2520,0.0102,0.0000,0.0028,0.0049,0.0000,0.0000,0.0000,0,0.0000
1773894513.365,0.2666,0.2560,0.0106,0.0000,0.0086,0.0073,0.0000,0.0000,0.0000,0,0.0000
1773894513.565,0.2708,0.2586,0.0122,0.0000,0.0123,0.0103,0.0000,0.0000,0.0000,0,0.0000
1773894513.765,0.2761,0.2616,0.0145,0.0000,0.0166,0.0140,0.0000,0.0000,0.0000,0,0.0000
1773894513.966,0.2823,0.2647,0.0177,0.0000,0.0209,0.0183,0.0000,0.0000,0.0000,0,0.0000
1773894514.166,0.2899,0.2682,0.0217,0.0000,0.0261,0.0233,0.0000,0.0500,0.0500,95,0.0000
1773894514.366,0.2975,0.2708,0.0268,0.0000,0.0297,0.0283,0.0000,0.0668,0.0668,103,0.0000
1773894514.566,0.3055,0.2730,0.0326,0.0000,0.0328,0.0333,0.0000,0.0727,0.0727,106,0.0000
1773894514.767,0.3145,0.2755,0.0390,0.0000,0.0365,0.0385,0.0000,0.0798,0.0798,107,0.0000
1773894514.967,0.3237,0.2775,0.0462,0.0000,0.0393,0.0436,0.0000,0.0932,0.0932,109,0.0000
1773894515.167,0.3332,0.2792,0.0540,0.0000,0.0418,0.0487,0.0000,0.1144,0.1144,113,0.0000
1773894515.368,0.3420,0.2796,0.0623,0.0000,0.0423,0.0530,0.0000,0.1422,0.1422,117,0.0000
1773894515.568,0.3497,0.2789,0.0708,0.0000,0.0413,0.0563,0.0000,0.1741,0.1741,122,0.0000
1773894515.768,0.3584,0.2794,0.0791,0.0000,0.0419,0.0596,0.0000,0.2095,0.2095,128,0.0000
1773894515.968,0.3669,0.2794,0.0875,0.0000,0.0420,0.0626,0.0000,0.2473,0.2473,134,0.0000
1773894516.169,0.3750,0.2792,0.0959,0.0000,0.0417,0.0654,0.0000,0.2866,0.2866,140,0.0000
1773894516.369,0.3839,0.2797,0.1042,0.0000,0.0425,0.0683,0.0000,0.3275,0.3275,147,0.0000
1773894516.569,0.3920,0.2793,0.1127,0.0000,0.0418,0.0709,0.0000,0.3690,0.3690,154,0.0000
1773894516.769,0.3998,0.2787,0.1211,0.0000,0.0411,0.0731,0.0000,0.4103,0.4103,160,0.0000
1773894516.970,0.4063,0.2769,0.1294,0.0000,0.0385,0.0746,0.0000,0.4495,0.4495,166,0.0000
1773894517.170,0.4116,0.2745,0.1372,0.0000,0.0349,0.0751,0.0000,0.4846,0.4846,172,0.0000
1773894517.370,0.4163,0.2720,0.1443,0.0000,0.0314,0.0750,0.0000,0.5146,0.5146,177,0.0000
1773894517.570,0.4203,0.2696,0.1507,0.0000,0.0280,0.0744,0.0000,0.5388,0.5388,181,0.0000
1773894517.771,0.4270,0.2708,0.1562,0.0000,0.0297,0.0751,0.0000,0.5611,0.5611,184,0.0000
1773894517.971,0.4333,0.2711,0.1622,0.0000,0.0301,0.0764,0.0000,0.5830,0.5830,188,0.0000
1773894518.171,0.4347,0.2663,0.1684,0.0000,0.0232,0.0755,0.0000,0.5997,0.5997,190,0.0000
1773894518.372,0.4358,0.2626,0.1732,0.0000,0.0179,0.0735,0.0000,0.6096,0.6096,192,0.0000
1773894518.572,0.4367,0.2598,0.1770,0.0000,0.0140,0.0713,0.0000,0.6126,0.6126,193,0.0000
1773894518.772,0.4370,0.2571,0.1799,0.0000,0.0102,0.0688,0.0000,0.6090,0.6090,192,0.0000
1773894518.972,0.4361,0.2550,0.1811,0.0000,0.0071,0.0662,0.0000,0.5996,0.5996,190,0.0000
1773894519.173,0.4353,0.2535,0.1818,0.0000,0.0050,0.0639,0.0000,0.5855,0.5855,188,0.0000
1773894519.373,0.4346,0.2524,0.1822,0.0000,0.0035,0.0619,0.0000,0.5682,0.5682,185,0.0000
1773894519.573,0.4340,0.2517,0.1823,0.0000,0.0024,0.0602,0.0000,0.5491,0.5491,182,0.0000
1773894519.773,0.4336,0.2512,0.1824,0.0000,0.0017,0.0589,0.0000,0.5292,0.5292,179,0.0000
1773894519.974,0.4343,0.2516,0.1827,0.0000,0.0023,0.0583,0.0000,0.5103,0.5103,176,0.0000
1773894520.174,0.4363,0.2532,0.1831,0.0000,0.0045,0.0587,0.0000,0.4948,0.4948,174,0.0000
1773894520.374,0.4384,0.2545,0.1839,0.0000,0.0064,0.0597,0.0000,0.4838,0.4838,172,0.0000
1773894520.574,0.4402,0.2550,0.1852,0.0000,0.0072,0.0608,0.0000,0.4768,0.4768,171,0.0000
1773894520.775,0.4415,0.2548,0.1866,0.0000,0.0069,0.0615,0.0000,0.4729,0.4729,170,0.0000
1773894520.975,0.4419,0.2538,0.1881,0.0000,0.0055,0.0616,0.0000,0.4701,0.4701,170,0.0000
1773894521.175,0.4408,0.2527,0.1881,0.0000,0.0038,0.0612,0.0000,0.4668,0.4668,169,0.0000
1773894521.375,0.4398,0.2519,0.1879,0.0000,0.0027,0.0604,0.0000,0.4624,0.4624,168,0.0000
1773894521.576,0.4391,0.2513,0.1878,0.0000,0.0019,0.0596,0.0000,0.4568,0.4568,168,0.0000
1773894521.776,0.4390,0.2509,0.1881,0.0000,0.0013,0.0590,0.0000,0.4504,0.4504,167,0.0000
1773894521.976,0.4389,0.2506,0.1883,0.0000,0.0009,0.0584,0.0000,0.4435,0.4435,165,0.0000
1773894522.176,0.4395,0.2510,0.1884,0.0000,0.0015,0.0583,0.0000,0.4371,0.4371,164,0.0000
1773894522.377,0.4399,0.2511,0.1887,0.0000,0.0016,0.0583,0.0000,0.4315,0.4315,164,0.0000
1773894522.577,0.4402,0.2512,0.1891,0.0000,0.0016,0.0583,0.0000,0.4268,0.4268,163,0.0000
1773894522.777,0.4405,0.2511,0.1894,0.0000,0.0015,0.0583,0.0000,0.4228,0.4228,162,0.0000
1773894522.977,0.4402,0.2508,0.1894,0.0000,0.0011,0.0582,0.0000,0.4190,0.4190,162,0.0000
1773894523.178,0.4404,0.2508,0.1896,0.0000,0.0012,0.0581,0.0000,0.4157,0.4157,161,0.0000
1773894523.378,0.4408,0.2509,0.1899,0.0000,0.0013,0.0582,0.0000,0.4131,0.4131,161,0.0000
1773894523.578,0.4598,0.2706,0.1892,0.0000,0.0295,0.0680,0.0000,0.4325,0.4325,164,0.0000
1773894523.778,0.4766,0.2820,0.1945,0.0000,0.0458,0.0806,0.0000,0.4789,0.4789,171,0.0000
1773894523.979,0.4915,0.2881,0.2034,0.0000,0.0544,0.0928,0.0000,0.5289,0.5289,179,0.0000
1773894524.179,0.5048,0.2906,0.2142,0.0000,0.0580,0.1031,0.0000,0.5789,0.5789,187,0.0000
1773894524.379,0.5155,0.2896,0.2258,0.0000,0.0566,0.1106,0.0000,0.6289,0.6289,195,0.0000
1773894524.579,0.5264,0.2893,0.2372,0.0000,0.0561,0.1164,0.0000,0.6789,0.6789,203,0.0000
1773894524.780,0.5358,0.2874,0.2485,0.0000,0.0534,0.1204,0.0000,0.7289,0.7289,211,0.0000
1773894524.980,0.5438,0.2845,0.2593,0.0000,0.0493,0.1228,0.0000,0.7789,0.7789,219,0.0000
1773894525.180,0.5486,0.2792,0.2694,0.0000,0.0417,0.1227,0.0000,0.8289,0.8289,227,0.0000
1773894525.380,0.5507,0.2727,0.2781,0.0000,0.0324,0.1203,0.0000,0.8789,0.8789,235,0.0000
1773894525.581,0.5546,0.2700,0.2847,0.0000,0.0285,0.1180,0.0000,0.9289,0.9289,243,0.0000
1773894525.781,0.5611,0.2708,0.2903,0.0000,0.0297,0.1176,0.0000,0.9789,0.9789,251,0.0000
1773894525.981,0.5667,0.2704,0.2963,0.0000,0.0291,0.1178,0.0000,1.0000,1.0000,255,0.0000
1773894526.182,0.5706,0.2684,0.3022,0.0000,0.0263,0.1175,0.0000,1.0000,1.0000,255,0.0000
1773894526.382,0.5695,0.2629,0.3066,0.0000,0.0184,0.1150,0.0000,1.0000,1.0000,255,0.0000
1773894526.582,0.5505,0.2590,0.2915,0.0000,0.0129,0.1062,0.0000,1.0000,1.0000,255,0.0000
1773894526.782,0.5343,0.2563,0.2780,0.0000,0.0090,0.0979,0.0000,1.0000,1.0000,255,0.0000
1773894526.983,0.5206,0.2544,0.2662,0.0000,0.0063,0.0909,0.0000,0.9943,0.9943,254,0.0000
1773894527.183,0.5087,0.2531,0.2557,0.0000,0.0044,0.0875,0.0000,0.9814,0.9814,252,0.0000
1773894527.383,0.4982,0.2522,0.2460,0.0000,0.0031,0.0811,0.0000,0.9555,0.9555,247,0.0000
1773894527.583,0.4893,0.2515,0.2377,0.0000,0.0022,0.0785,0.0000,0.9260,0.9260,243,0.0000
1773894527.784,0.4805,0.2511,0.2294,0.0000,0.0015,0.0756,0.0000,0.8933,0.8933,237,0.0000
1773894527.984,0.4730,0.2507,0.2223,0.0000,0.0011,0.0729,0.0000,0.8583,0.8583,232,0.0000
1773894528.184,0.4678,0.2505,0.2173,0.0000,0.0007,0.0704,0.0000,0.8222,0.8222,226,0.0000
1773894528.385,0.4634,0.2504,0.2131,0.0000,0.0005,0.0683,0.0000,0.7858,0.7858,220,0.0000
1773894528.585,0.4597,0.2503,0.2094,0.0000,0.0004,0.0665,0.0000,0.7501,0.7501,215,0.0000
1773894528.785,0.4565,0.2502,0.2063,0.0000,0.0003,0.0650,0.0000,0.7156,0.7156,209,0.0000
1773894528.985,0.4533,0.2501,0.2032,0.0000,0.0002,0.0636,0.0000,0.6826,0.6826,204,0.0000
1773894529.185,0.4504,0.2501,0.2003,0.0000,0.0001,0.0624,0.0000,0.6514,0.6514,199,0.0000
1773894529.386,0.4480,0.2501,0.1980,0.0000,0.0001,0.0614,0.0000,0.6221,0.6221,194,0.0000
1773894529.586,0.4653,0.2681,0.1971,0.0000,0.0259,0.0697,0.0000,0.6152,0.6152,193,0.0000
1773894529.786,0.4802,0.2784,0.2018,0.0000,0.0405,0.0807,0.0000,0.6349,0.6349,196,0.0000
1773894529.987,0.4927,0.2830,0.2097,0.0000,0.0472,0.0910,0.0000,0.6771,0.6771,203,0.0000
1773894530.187,0.5035,0.2844,0.2191,0.0000,0.0492,0.0993,0.0000,0.7271,0.7271,211,0.0000
1773894530.387,0.4965,0.2741,0.2224,0.0000,0.0344,0.1000,0.0000,0.7771,0.7771,219,0.0000
1773894530.587,0.4900,0.2669,0.2231,0.0000,0.0241,0.0968,0.0000,0.8183,0.8183,225,0.0000
1773894530.788,0.4811,0.2618,0.2193,0.0000,0.0169,0.0883,0.0000,0.8351,0.8351,228,0.0000
1773894530.988,0.4735,0.2583,0.2152,0.0000,0.0118,0.0812,0.0000,0.8322,0.8322,228,0.0000
1773894531.188,0.4671,0.2558,0.2113,0.0000,0.0083,0.0778,0.0000,0.8205,0.8205,226,0.0000
1773894531.388,0.4622,0.2541,0.2081,0.0000,0.0058,0.0745,0.0000,0.8014,0.8014,223,0.0000
